rows,cols,preprocess,mean,stdev,median,exitcode
32768,16384,255.50471,10.97195,0.02946,10.9535,1
65536,16384,253.11509,11.00376,0.02003,10.99167,1
32768,32768,228.80162,11.00497,0.0199,10.99451,1
8192,16384,267.68071,11.02988,0.01204,11.02349,1
16384,16384,274.76153,11.06739,0.03933,11.04306,1
16384,32768,239.14106,11.0908,0.02715,11.07509,1
8192,32768,231.58975,11.14455,0.01762,11.14117,1
65536,32768,282.71764,11.19612,0.01599,11.18583,1
65536,65536,235.00882,11.54932,0.01778,11.54141,0
16384,65536,215.83414,11.57769,0.02247,11.56121,0
32768,65536,268.43904,11.64045,0.01852,11.63395,0
